zone_id,original_pixel_count,extension_pixel_count,original_area_ha,extension_area_ha,merged_area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
164,33,0,1.32,0.0,1.32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
165,137,0,5.48,0.0,5.48,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
166,79,0,3.16,0.0,3.16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
167,48,1,1.92,0.04,1.96,33.055,33.055,33.055,33.055,7.969,7.969,7.969,7.969,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
168,120,1,4.8,0.04,4.84,33.055,33.055,33.055,33.055,7.949,7.949,7.949,7.949,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
169,27,0,1.08,0.0,1.08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
170,37,0,1.48,0.0,1.48,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
171,90,0,3.6,0.0,3.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
172,41,0,1.64,0.0,1.64,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
173,801,1,32.04,0.04,32.08,33.055,33.055,33.055,33.055,7.691,7.691,7.691,7.691,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
174,30,2,1.2,0.08,1.28,33.055,33.055,33.055,33.055,7.646,7.724,7.685,7.685,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
175,37,1,1.48,0.04,1.52,33.055,33.055,33.055,33.055,7.839,7.839,7.839,7.839,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
176,331,10,13.24,0.4,13.64,33.055,33.055,33.055,33.055,6.421,7.819,7.071,7.015,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
177,33,1,1.32,0.04,1.36,33.055,33.055,33.055,33.055,7.768,7.768,7.768,7.768,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
178,138,2,5.52,0.08,5.6,33.055,33.055,33.055,33.055,7.451,7.501,7.476,7.476,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
179,111,0,4.44,0.0,4.44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
180,70,0,2.8,0.0,2.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
181,60,0,2.4,0.0,2.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
182,1314,2,52.56,0.08,52.64,33.055,33.055,33.055,33.055,7.431,7.626,7.528,7.528,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
183,44,0,1.76,0.0,1.76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
184,26,0,1.04,0.0,1.04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
